""	"OBJECTID"	"ULAND"	"UREGBEZ"	"UKREIS"	"UGEMEINDE"	"UJAHR"	"UMONAT"	"USTUNDE"	"UWOCHENTAG"	"UKATEGORIE"	"UART"	"UTYP1"	"ULICHTVERH"	"IstRad"	"IstPKW"	"IstFuss"	"IstKrad"	"IstGkfz"	"IstSonstig"	"LINREFX"	"LINREFY"	"XGCSWGS84"	"YGCSWGS84"	"STRZUSTAND"	"geometry"
"2529"	196303	"11"	"0"	"07"	"007"	"2019"	"06"	"13"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800641.247921	5814140.63943	13.419387648	52.394768564	"0"	c(800641.247921311, 5814140.63943401, 0.140100000004168)
"2530"	196304	"11"	"0"	"10"	"010"	"2019"	"06"	"07"	"4"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	813174.764087	5825652.48342	13.61378234	52.490907342	"0"	c(813174.764086838, 5825652.48341565, 0.111499999999069)
"2531"	196306	"11"	"0"	"06"	"006"	"2019"	"06"	"07"	"4"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	788927.546828	5819640.60378	13.252472656	52.450383339	"0"	c(788927.546828398, 5819640.60378429, 0.103700000006938)
"2532"	196307	"11"	"0"	"12"	"012"	"2019"	"06"	"13"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	795925.59548	5832888.90985	13.366927842	52.565399703	"0"	c(795925.595480319, 5832888.90984993, 0.0872999999992317)
"2533"	196308	"11"	"0"	"05"	"005"	"2019"	"06"	"12"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	782825.629454	5828572.34223	13.170506867	52.533660274	"0"	c(782825.629454085, 5828572.34223288, 1.08990000000631)
"2534"	196309	"11"	"0"	"09"	"009"	"2019"	"06"	"07"	"4"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	810166.881324	5819568.60516	13.56396894	52.438102854	"0"	c(810166.881324356, 5819568.60515781, 0.0402000000030966)
"2535"	196312	"11"	"0"	"10"	"010"	"2019"	"06"	"11"	"3"	"2"	"3"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	810691.379028	5827997.28312	13.579511415	52.513339204	"0"	c(810691.379028044, 5827997.28312289, 0.507500000006985)
"2536"	196313	"11"	"0"	"07"	"007"	"2019"	"06"	"01"	"4"	"3"	"2"	"6"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	797306.986417	5823476.7064	13.378834446	52.480277598	"0"	c(797306.986416953, 5823476.70640424, 0.161999999996624)
"2537"	196315	"11"	"0"	"03"	"003"	"2019"	"06"	"07"	"4"	"3"	"0"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	802933.688355	5832275.0271	13.469446649	52.556043567	"0"	c(802933.688354947, 5832275.02709689, 0.117700000002515)
"2538"	196318	"11"	"0"	"08"	"008"	"2019"	"06"	"16"	"4"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	801545.417	5819189.846	13.437185139	52.439529523	"0"	c(801545.417, 5819189.846, 0.203099999998813)
"2539"	196319	"11"	"0"	"02"	"002"	"2019"	"06"	"16"	"4"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799402.320791	5825915.84615	13.41178779	52.50099623	"0"	c(799402.320791322, 5825915.84614631, 0.0126000000018394)
"2540"	196320	"11"	"0"	"02"	"002"	"2019"	"06"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798490.654749	5825224.91954	13.397777978	52.495302414	"0"	c(798490.654749209, 5825224.91953794, 0.609299999996438)
"2541"	196321	"11"	"0"	"07"	"007"	"2019"	"06"	"15"	"4"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794566.934357	5823418.70466	13.33855308	52.481242569	"0"	c(794566.934356872, 5823418.70465735, 0.173299999994924)
"2542"	196322	"11"	"0"	"03"	"003"	"2019"	"06"	"08"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802037.81213	5832161.64868	13.456169361	52.555524942	"0"	c(802037.812129809, 5832161.64868107, 0.227799999993294)
"2543"	196324	"11"	"0"	"02"	"002"	"2019"	"06"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	798500.52358	5824510.45033	13.397282836	52.48889272	"0"	c(798500.523580221, 5824510.45032698, 0.0188999999954831)
"2544"	196326	"11"	"0"	"01"	"001"	"2019"	"06"	"19"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799989.895	5828081.402	13.422369752	52.520084274	"0"	c(799989.895, 5828081.402, 0.0733000000036554)
"2545"	196327	"11"	"0"	"01"	"001"	"2019"	"06"	"08"	"3"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	798324.646048	5829352.35923	13.399040178	52.532390243	"0"	c(798324.646047536, 5829352.35923001, 0.334499999997206)
"2546"	196328	"11"	"0"	"01"	"001"	"2019"	"06"	"15"	"4"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797252.006202	5831542.79747	13.385233628	52.552610901	"0"	c(797252.006201795, 5831542.79747163, 0.192899999994552)
"2547"	196331	"11"	"0"	"01"	"001"	"2019"	"06"	"08"	"3"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	798325.326125	5829351.20017	13.399049134	52.532379482	"0"	c(798325.326125332, 5829351.20016831, 0.333100000003469)
"2548"	196332	"11"	"0"	"08"	"008"	"2019"	"06"	"11"	"4"	"3"	"3"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800593.943595	5821187.16328	13.425027085	52.45795618	"0"	c(800593.943594708, 5821187.16327915, 0.00909999999566935)
"2549"	196333	"11"	"0"	"08"	"008"	"2019"	"06"	"18"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	802460.609477	5820696.8711	13.451972261	52.452531822	"0"	c(802460.609476727, 5820696.87109589, 0.187900000004447)
"2550"	196334	"11"	"0"	"04"	"004"	"2019"	"06"	"12"	"4"	"3"	"2"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793920.62785	5825688.62499	13.331065828	52.501939574	"0"	c(793920.627849972, 5825688.62499014, 0.502500000002328)
"2551"	196335	"11"	"0"	"02"	"002"	"2019"	"06"	"18"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798179.932709	5826506.46055	13.394362108	52.506959661	"0"	c(798179.932708737, 5826506.46054666, 0.262000000002445)
"2552"	196338	"11"	"0"	"02"	"002"	"2019"	"06"	"18"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	801247.582935	5827816.85708	13.440610311	52.517019806	"0"	c(801247.58293531, 5827816.857084, 0.130199999999604)
"2553"	196340	"11"	"0"	"09"	"009"	"2019"	"06"	"18"	"3"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	806880.016075	5821188.45048	13.517256068	52.454474548	"0"	c(806880.016075484, 5821188.45047521, 0.23080000000482)
"2554"	196341	"11"	"0"	"09"	"009"	"2019"	"06"	"10"	"4"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	808401.653593	5820867.72336	13.539282175	52.450743821	"0"	c(808401.653592664, 5820867.72336217, 0.0961999999999534)
"2555"	196342	"11"	"0"	"01"	"001"	"2019"	"06"	"17"	"3"	"2"	"5"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797608.041764	5827117.87481	13.386507538	52.512752535	"0"	c(797608.041763838, 5827117.87480623, 0.0917999999946915)
"2556"	196344	"11"	"0"	"10"	"010"	"2019"	"06"	"13"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809663.624861	5829684.51771	13.56598561	52.529043963	"0"	c(809663.624860799, 5829684.51771405, 0.0103999999992084)
"2557"	196348	"11"	"0"	"09"	"009"	"2019"	"06"	"16"	"3"	"2"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	812470.051636	5819772.41603	13.597931555	52.438618386	"0"	c(812470.051636273, 5819772.41602856, 0.0160000000032596)
"2558"	196350	"11"	"0"	"01"	"001"	"2019"	"06"	"09"	"4"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	800083.412475	5826461.50299	13.422283204	52.50551306	"0"	c(800083.412475264, 5826461.50298917, 0.00750000000698492)
"2559"	196353	"11"	"0"	"07"	"007"	"2019"	"06"	"16"	"3"	"3"	"0"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797313.522042	5822178.05129	13.377772782	52.468632934	"0"	c(797313.522042191, 5822178.05128655, 0.24199999999837)
"2560"	196354	"11"	"0"	"03"	"003"	"2019"	"06"	"15"	"3"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	798517.051053	5831468.95394	13.403770114	52.551257159	"0"	c(798517.051053335, 5831468.95393937, 0.241500000003725)
"2561"	196355	"11"	"0"	"03"	"003"	"2019"	"06"	"10"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798851.979696	5834892.1141	13.411778934	52.581756821	"0"	c(798851.979695843, 5834892.11410284, 0.0951000000059139)
"2562"	196358	"11"	"0"	"02"	"002"	"2019"	"06"	"16"	"3"	"3"	"6"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	798999.997473	5825433.2087	13.4054452	52.496890651	"0"	c(798999.997472631, 5825433.20870223, 0.0763000000006286)
"2563"	196359	"11"	"0"	"05"	"005"	"2019"	"06"	"14"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	784441.079622	5828682.40589	13.194353087	52.533806418	"0"	c(784441.079622064, 5828682.40589296, 0.501300000003539)
"2564"	196360	"11"	"0"	"07"	"007"	"2019"	"06"	"11"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798010.186256	5821324.22397	13.387235701	52.460599761	"0"	c(798010.186255724, 5821324.22396549, 0.0599999999976717)
"2565"	196362	"11"	"0"	"04"	"004"	"2019"	"06"	"07"	"3"	"2"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793541.905316	5826334.03247	13.326071502	52.50792923	"0"	c(793541.905315918, 5826334.03247016, 0.56600000000617)
"2566"	196365	"11"	"0"	"02"	"002"	"2019"	"06"	"18"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799233.653128	5826240.41548	13.409602084	52.50399804	"0"	c(799233.653127654, 5826240.4154823, 0.0029999999969732)
"2567"	196367	"11"	"0"	"02"	"002"	"2019"	"06"	"19"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	799331.075823	5826223.94294	13.411018305	52.503796952	"0"	c(799331.075823066, 5826223.94293966, 0.0310999999928754)
"2568"	196369	"11"	"0"	"04"	"004"	"2019"	"06"	"15"	"3"	"3"	"0"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	794149.169979	5825692.26668	13.33442626	52.501849068	"0"	c(794149.169978986, 5825692.26668381, 0.0779999999940628)
"2569"	196372	"11"	"0"	"04"	"004"	"2019"	"06"	"09"	"3"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	793939.662522	5823394.21527	13.329321344	52.481361045	"0"	c(793939.662521527, 5823394.21526712, 0.086699999999837)
"2570"	196373	"11"	"0"	"04"	"004"	"2019"	"06"	"15"	"2"	"3"	"3"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	792532.808486	5826371.27865	13.311278503	52.508805172	"0"	c(792532.8084859, 5826371.27864523, 0.106700000003912)
"2571"	196374	"11"	"0"	"03"	"003"	"2019"	"06"	"15"	"3"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	800192.74761	5831612.9906	13.428540433	52.551627303	"0"	c(800192.747610162, 5831612.99060067, 0.11710000000312)
"2572"	196375	"11"	"0"	"01"	"001"	"2019"	"06"	"18"	"2"	"3"	"6"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	795409.136813	5830588.3714	13.357283252	52.545057957	"0"	c(795409.136813112, 5830588.37140382, 0.194300000002841)
"2573"	196376	"11"	"0"	"06"	"006"	"2019"	"06"	"18"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794546.169766	5820084.09221	13.335304771	52.451360705	"0"	c(794546.169766188, 5820084.09221451, 0.762700000006589)
"2574"	196378	"11"	"0"	"12"	"012"	"2019"	"06"	"14"	"2"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	793845.079561	5838392.60138	13.341204156	52.615863188	"0"	c(793845.079561365, 5838392.60138099, 0.00260000000707805)
"2575"	196379	"11"	"0"	"05"	"005"	"2019"	"06"	"16"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	784401.435042	5831930.0354	13.196551628	52.562945383	"0"	c(784401.435041768, 5831930.035401, 0.105999999999767)
"2576"	196380	"11"	"0"	"08"	"008"	"2019"	"06"	"20"	"3"	"3"	"1"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	801491.616346	5823429.72153	13.440224922	52.477562338	"0"	c(801491.616346187, 5823429.72152898, 0.212799999993877)
"2577"	196381	"11"	"0"	"03"	"003"	"2019"	"06"	"16"	"2"	"2"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	804457.045212	5838459.25603	13.497528152	52.610619614	"0"	c(804457.04521195, 5838459.25603079, 0.110700000004726)
"2578"	196384	"11"	"0"	"01"	"001"	"2019"	"06"	"17"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794021.43691	5830177.35759	13.336514763	52.542124154	"0"	c(794021.436910225, 5830177.35758905, 0.603700000006938)
"2579"	196385	"11"	"0"	"06"	"006"	"2019"	"06"	"16"	"3"	"3"	"5"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	795583.142871	5817599.58195	13.348322537	52.428528923	"0"	c(795583.142870596, 5817599.58195357, 0.0927999999985332)
"2580"	196387	"11"	"0"	"07"	"007"	"2019"	"06"	"18"	"2"	"3"	"5"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798101.321216	5814239.28604	13.382257837	52.397040987	"0"	c(798101.321215834, 5814239.28604006, 0.0271000000066124)
"2581"	196388	"11"	"0"	"10"	"010"	"2019"	"06"	"17"	"2"	"3"	"4"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	809461.981198	5831454.05109	13.564670393	52.54501632	"0"	c(809461.981197997, 5831454.0510923, 0.0301000000035856)
"2582"	196389	"11"	"0"	"01"	"001"	"2019"	"06"	"16"	"3"	"3"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	795994.371873	5828615.52772	13.364131123	52.527055679	"0"	c(795994.371873062, 5828615.52771787, 0.220600000000559)
"2583"	196391	"11"	"0"	"11"	"011"	"2019"	"06"	"15"	"3"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	804315.473735	5830621.77354	13.48825057	52.540455935	"0"	c(804315.473734833, 5830621.77354319, 0.131800000002841)
"2584"	196400	"11"	"0"	"01"	"001"	"2019"	"06"	"08"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	795524.011513	5830731.6031	13.359099766	52.5462796	"0"	c(795524.011513494, 5830731.60310144, 0.79320000000007)
"2585"	196401	"11"	"0"	"10"	"010"	"2019"	"06"	"15"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809226.209024	5827219.35368	13.557266887	52.507200182	"0"	c(809226.209024334, 5827219.35368271, 0.323699999993551)
"2586"	196405	"11"	"0"	"01"	"001"	"2019"	"06"	"15"	"3"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	797735.448134	5831867.13479	13.392633758	52.555254111	"0"	c(797735.448133737, 5831867.13479482, 0.563800000003539)
"2587"	196412	"11"	"0"	"01"	"001"	"2019"	"06"	"15"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799687.170663	5827210.07624	13.417136676	52.512440652	"0"	c(799687.170663241, 5827210.07624106, 0.10109999999986)
"2588"	196416	"11"	"0"	"12"	"012"	"2019"	"06"	"08"	"2"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793019.070116	5833869.43377	13.325036512	52.575761732	"0"	c(793019.070116431, 5833869.43377265, 0.118199999997159)
"2589"	196428	"11"	"0"	"03"	"003"	"2019"	"06"	"06"	"2"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	801861.098293	5832889.94877	13.454233146	52.562150616	"0"	c(801861.098292919, 5832889.94876812, 0.136199999993551)
"2590"	196429	"11"	"0"	"03"	"003"	"2019"	"06"	"07"	"2"	"3"	"2"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	800022.621183	5830693.0782	13.425207781	52.543475594	"0"	c(800022.621182551, 5830693.07820228, 0.563699999998789)
"2591"	196430	"11"	"0"	"11"	"011"	"2019"	"06"	"19"	"3"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	803154.34494	5829566.18829	13.470219338	52.531642177	"0"	c(803154.344940424, 5829566.18828509, 0.66820000000007)
"2592"	196431	"11"	"0"	"02"	"002"	"2019"	"06"	"18"	"3"	"3"	"2"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	799506.292618	5826130.62066	13.413508081	52.502864307	"0"	c(799506.292618479, 5826130.62066023, 0.0142999999952735)
"2593"	196443	"11"	"0"	"12"	"012"	"2019"	"06"	"18"	"3"	"3"	"2"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	789906.282021	5835707.89157	13.280839552	52.593910612	"0"	c(789906.282020563, 5835707.89156886, 0.00359999999636784)
"2594"	196444	"11"	"0"	"08"	"008"	"2019"	"06"	"21"	"2"	"3"	"3"	"6"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	800611.513016	5825122.35219	13.428831793	52.493219118	"0"	c(800611.513016354, 5825122.3521909, 0.220900000000256)
"2595"	196446	"11"	"0"	"03"	"003"	"2019"	"06"	"11"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798043.868951	5833451.40261	13.398592476	52.569286165	"0"	c(798043.868951116, 5833451.40260548, 0.00509999999485444)
"2596"	196448	"11"	"0"	"01"	"001"	"2019"	"06"	"17"	"3"	"3"	"5"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	794544.931426	5828182.3399	13.342443789	52.523957483	"0"	c(794544.931425517, 5828182.33990068, 0.373399999996764)
"2597"	196449	"11"	"0"	"06"	"006"	"2019"	"06"	"11"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	787672.660905	5819217.97666	13.23369398	52.447256003	"0"	c(787672.660904953, 5819217.97665804, 0.151400000002468)
"2598"	196451	"11"	"0"	"09"	"009"	"2019"	"06"	"10"	"2"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811761.802028	5819770.84306	13.587544654	52.439008452	"0"	c(811761.802028078, 5819770.84306498, 0.798899999994319)
"2599"	196455	"11"	"0"	"07"	"007"	"2019"	"06"	"10"	"2"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797685.193794	5821869.4419	13.382952738	52.46566419	"0"	c(797685.193794187, 5821869.44190302, 0.0813999999954831)
"2600"	196458	"11"	"0"	"04"	"004"	"2019"	"06"	"10"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794386.243625	5825702.20613	13.337917565	52.50181032	"0"	c(794386.243624653, 5825702.20613005, 0.324299999992945)
"2601"	196462	"11"	"0"	"02"	"002"	"2019"	"06"	"09"	"3"	"3"	"3"	"6"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	797616.374732	5826425.90251	13.386011241	52.506545272	"0"	c(797616.374732435, 5826425.90250947, 0.0111000000033528)
"2602"	196466	"11"	"0"	"01"	"001"	"2019"	"06"	"09"	"2"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	794911.449947	5832042.04513	13.351256597	52.558358583	"0"	c(794911.449947211, 5832042.04513179, 0.00680000000284053)
"2603"	196467	"11"	"0"	"12"	"012"	"2019"	"06"	"09"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	792598.266138	5837379.87599	13.321945491	52.607457441	"0"	c(792598.266137927, 5837379.87598972, 0.158500000005006)
"2604"	196470	"11"	"0"	"09"	"009"	"2019"	"06"	"08"	"2"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811159.984144	5821574.04478	13.580399138	52.455510636	"0"	c(811159.984143776, 5821574.0447816, 0.226500000004307)
"2605"	196471	"11"	"0"	"10"	"010"	"2019"	"06"	"16"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	810980.56317	5824874.62633	13.580843581	52.485190944	"0"	c(810980.563170101, 5824874.62633049, 0.289600000003702)
"2606"	196472	"11"	"0"	"09"	"009"	"2019"	"06"	"08"	"2"	"3"	"0"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	806246.716581	5822191.78281	13.508885683	52.463821999	"0"	c(806246.716580983, 5822191.78280699, 0.0268999999971129)
"2607"	196475	"11"	"0"	"01"	"001"	"2019"	"06"	"16"	"3"	"3"	"3"	"6"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	800057.958498	5826900.76042	13.422305237	52.509464296	"0"	c(800057.958497596, 5826900.76042103, 0.431700000001001)
"2608"	196478	"11"	"0"	"02"	"002"	"2019"	"06"	"09"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797226.417939	5826349.08994	13.380214077	52.506069316	"0"	c(797226.417938533, 5826349.08993631, 0.156000000002678)
"2609"	196479	"11"	"0"	"04"	"004"	"2019"	"06"	"09"	"1"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	791635.030674	5824511.70781	13.296459247	52.49261501	"0"	c(791635.030673809, 5824511.70780679, 0.266499999997905)
"2610"	196480	"11"	"0"	"09"	"009"	"2019"	"06"	"16"	"3"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	811301.917194	5820201.61365	13.581202234	52.443130763	"0"	c(811301.917194286, 5820201.61364932, 0.212299999999232)
"2611"	196486	"11"	"0"	"02"	"002"	"2019"	"06"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	799328.017399	5826226.81656	13.410975964	52.503824387	"0"	c(799328.01739924, 5826226.81656446, 0.0353000000031898)
"2612"	196488	"11"	"0"	"08"	"008"	"2019"	"06"	"22"	"1"	"3"	"1"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	801648.55818	5824159.0468	13.443188569	52.484012756	"0"	c(801648.558179752, 5824159.046804, 0.0231000000057975)
"2613"	196491	"11"	"0"	"01"	"001"	"2019"	"06"	"08"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	793687.677319	5828003.36235	13.329686607	52.522815479	"0"	c(793687.677319128, 5828003.36235068, 0.00470000000495929)
"2614"	196492	"11"	"0"	"01"	"001"	"2019"	"06"	"21"	"1"	"3"	"1"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	793826.042009	5830715.71665	13.334118083	52.54705562	"0"	c(793826.042008989, 5830715.71664621, 0.184699999997974)
"2615"	196496	"11"	"0"	"10"	"010"	"2019"	"06"	"19"	"1"	"3"	"5"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	809029.672198	5828440.76969	13.5555145	52.518257565	"0"	c(809029.672198213, 5828440.7696933, 0.0595000000030268)
"2616"	196498	"11"	"0"	"09"	"009"	"2019"	"06"	"07"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	811766.924285	5818272.864	13.586223119	52.425581431	"0"	c(811766.924284706, 5818272.86400271, 0.00569999999424908)
"2617"	196500	"11"	"0"	"07"	"007"	"2019"	"06"	"17"	"1"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	796303.078134	5824279.81855	13.364809106	52.488022429	"0"	c(796303.078133916, 5824279.81855303, 0.169699999998556)
"2618"	196501	"11"	"0"	"07"	"007"	"2019"	"06"	"17"	"1"	"3"	"1"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	797207.536043	5822598.73059	13.376591917	52.472461571	"0"	c(797207.536043433, 5822598.7305907, 0.0240999999950873)
"2619"	196502	"11"	"0"	"03"	"003"	"2019"	"06"	"07"	"3"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801604.57023	5836127.61541	13.453405574	52.591311735	"0"	c(801604.570230313, 5836127.61540651, 0.187799999999697)
"2620"	196504	"11"	"0"	"05"	"005"	"2019"	"06"	"06"	"3"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	784584.552475	5830691.05582	13.198183409	52.551741062	"0"	c(784584.552474503, 5830691.05582044, 0.0636999999987893)
"2621"	196509	"11"	"0"	"09"	"009"	"2019"	"06"	"14"	"1"	"3"	"2"	"7"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	802292.30939	5825488.59098	13.453845795	52.495573509	"0"	c(802292.309390341, 5825488.59098188, 0.106700000003912)
"2622"	196510	"11"	"0"	"06"	"006"	"2019"	"06"	"14"	"1"	"3"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	785886.593247	5817772.06373	13.206248496	52.435228792	"0"	c(785886.593247021, 5817772.0637333, 0.134500000000116)
"2623"	196513	"11"	"0"	"02"	"002"	"2019"	"07"	"19"	"5"	"2"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	798697.574679	5824672.44415	13.400321547	52.490237004	"0"	c(798697.574679149, 5824672.44415041, 5.1301999999996)
"2624"	196514	"11"	"0"	"01"	"001"	"2019"	"07"	"18"	"5"	"3"	"6"	"7"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	794529.117278	5831556.88238	13.345202641	52.55421639	"0"	c(794529.117277901, 5831556.88237816, 1.22980000000098)
"2625"	196516	"11"	"0"	"09"	"009"	"2019"	"07"	"17"	"5"	"2"	"5"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	814606.321919	5821936.31667	13.63129294	52.456784323	"0"	c(814606.321918904, 5821936.3166706, 0.396399999997811)
"2626"	196518	"11"	"0"	"02"	"002"	"2019"	"07"	"17"	"5"	"3"	"5"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	801431.133498	5826069.11515	13.441724447	52.501253129	"0"	c(801431.133497552, 5826069.11515148, 0.00549999999930151)
"2627"	196519	"11"	"0"	"01"	"001"	"2019"	"07"	"16"	"5"	"2"	"0"	"4"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	798204.962132	5828918.51656	13.396891827	52.528566916	"0"	c(798204.962131934, 5828918.51655627, 0.650999999998021)
